CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,InStore_COGS,UE_COGS,DD_COGS,SD_COGS,InStore_OPEX,UE_OPEX,DD_OPEX,SD_OPEX,UE_Commission,DD_Commission,InStore_Profit_Per_Order,UE_Profit_Per_Order,DD_Profit_Per_Order,SD_Profit_Per_Order,InStore_Margin_Percent,UE_Margin_Percent,DD_Margin_Percent,SD_Margin_Percent
Indian,25735,Tandoori Bistro,QSR,CBD,0.99,32.13,706,86,2763.18,310,186,124,9960.3,5976.18,3984.12,0.263643089570105,0.413649753807113,0.29,12,3.54,438.96,891.7,325.77,195.46,846.74,0.14,0.5,0.3,0.2,728.4933122383227,2625.964265045117,1575.5785590270702,1050.3857060180467,1142.9887267247384,4120.075642844988,2472.045385706993,1648.030257137995,2888.4869999999996,1733.0922,10.36860465116279,1.0508709677419354,1.0508602150537636,6.828548387096775,32.270789452732004,3.270684617933195,3.2706511517390706,21.2528739094204
Indian,26216,Bombay Eatery,Full-service,South Auckland,1.05,37.73,566,137,5169.01,214,129,86,8074.22,4867.17,3244.78,0.371765008277725,0.523461820045486,0.29,17,5.02,431.72,541.57,-1495.56,-901.53,-91.75,0.32,0.5,0.3,0.2,1921.6570454376435,3001.712465136173,1809.4434953390949,1206.2956635593966,2705.779382433318,4226.545896647664,2547.777666670788,1698.5184444471922,2341.5238,1411.4793,3.9530656934306574,-6.988598130841122,-6.988604651162791,-1.066860465116279,10.477248061040703,-18.522656058418026,-18.522673339949087,-2.8276185134277205
Indian,25732,Royal Cafe,Ghost Kitchen,North Shore,1.03,32.46,1047,95,3083.7,476,286,190,15450.96,9283.56,6167.4,0.292296414996963,0.249709661793895,0.32,18,5.31,1008.9,1412.32,2132.14,1281.07,1815.73,0.1,0.5,0.3,0.2,901.3544549261348,4516.260216261476,2713.5513064092056,1802.7089098522697,770.029684073834,3858.2539959909996,2318.194627843332,1540.059368147668,4944.3072,2970.7392,14.866526315789473,4.479285714285714,4.479265734265734,9.556473684210527,45.79952654278951,13.799401461138986,13.79933990839721,29.440769205824175
Indian,25383,Bombay Grill,Cafe,CBD,0.99,32.51,583,71,2308.21,256,154,102,8322.56,5006.54,3316.02,0.277262946683913,0.355963276606053,0.27,4,1.18,120.36,846.59,805.41,484.5,1095.87,0.14,0.5,0.3,0.2,639.9811061652748,2307.537509553667,1388.1280330908778,919.4094764627891,821.6379946948575,2962.525727350472,1782.1443828592685,1180.381344491204,2247.0912,1351.7658000000001,11.923802816901409,3.1461328125,3.146103896103896,10.743823529411763,36.677338717014486,9.677430982774531,9.677342036616105,33.04775001357048
Indian,26143,Spice Corner,QSR,CBD,0.99,35.17,887,73,2567.41,407,244,163,14314.19,8581.48,5732.71,0.259326546024531,0.369964506500401,0.32,16,4.72,769.36,951.76,725.86,435.16,1355.81,0.09,0.5,0.3,0.2,665.797567528841,3712.0494518388814,2225.405568178592,1486.643883660289,949.8505736341946,5295.742239302976,3174.8430132430613,2120.899226059914,4580.540800000001,2746.0735999999997,13.037808219178082,1.7834398034398036,1.7834426229508198,8.317852760736196,37.07082234625557,5.07091215080979,5.070920167616776,23.65042013288654
Indian,26095,Royal Diner,Full-service,North Shore,1.03,46.14,758,188,8674.32,285,171,114,13149.9,7889.94,5259.96,0.35553887799615,0.487396939657629,0.27,15,4.43,505.02,1362.42,-1485.09,-891.06,321.13,0.33,0.5,0.3,0.2,3084.058000179564,4675.300691761573,2805.1804150569437,1870.1202767046293,4227.837021610964,6409.2210168038555,3845.532610082313,2563.688406721542,3550.473,2130.2838,7.246914893617022,-5.210842105263158,-5.210877192982456,2.8169298245614036,15.706360844423543,-11.2935459585244,-11.293622004730073,6.105179507068495
Indian,25421,Curry Cafe,Cafe,West Auckland,1.04,43.91,1265,115,5049.65,575,345,230,25248.25,15148.95,10099.3,0.2610485361889,0.419636834273115,0.33,5,1.48,340.4,1612.43,-269.79,-161.87,2884.45,0.1,0.5,0.3,0.2,1318.2037407662788,6591.018703831394,3954.6112222988368,2636.4074815325575,2119.019140187235,10595.095700936175,6357.057420561706,4238.03828037447,8331.9225,4999.1535,14.02113043478261,-0.46920000000000006,-0.46918840579710147,12.541086956521738,31.931520006337077,-1.0685493053974038,-1.0685229009271269,28.560890358737733
Indian,25624,Tandoori Cafe,Cafe,South Auckland,1.05,44.45,592,63,2800.35,264,159,106,11734.8,7067.55,4711.7,0.24694876331836,0.444818848767318,0.3,10,2.95,312.7,863.16,96.61,58.18,1139.6,0.12,0.5,0.3,0.2,691.5429693585694,2897.894347788291,1745.3227321906752,1163.5484881271168,1245.648463145559,5219.860226514723,3143.7794546054583,2095.852969736972,3520.4399999999996,2120.265,13.70095238095238,0.3659469696969697,0.3659119496855346,10.750943396226415,30.823289945899617,0.8232777720966697,0.8231989869190879,24.186599316594858
Indian,25138,Tandoori Corner,Full-service,CBD,0.99,32.44,1944,493,15992.92,726,435,290,23551.44,14111.4,9407.6,0.360403733514249,0.534040835872293,0.32,6,1.77,513.3,1688.14,-5050.48,-3026.11,479.72,0.34,0.5,0.3,0.2,5763.908077794703,8488.026905636823,5085.8012451129725,3390.534163408649,8540.872364838713,12577.430703596156,7536.063851328276,5024.042567552184,7536.4608,4515.648,3.4242190669371197,-6.956584022038567,-6.956574712643678,1.6542068965517243,10.555545829029347,-21.44446369309053,-21.444434995818984,5.099281432033675
Indian,26033,Tandoori Eatery,Cafe,South Auckland,1.05,38.54,624,76,2929.04,274,164,110,10559.96,6320.56,4239.4,0.209710792731494,0.378078755852766,0.28,11,3.25,357.5,1207.38,1396.14,835.64,1390.02,0.14,0.5,0.3,0.2,614.2513003422553,2214.537582812867,1325.4896481069718,889.0479347058956,1107.4077990429857,3992.4965386549748,2389.669461092759,1602.8270775622161,2956.7888,1769.7568000000003,15.886578947368422,5.095401459854015,5.095365853658537,12.636545454545454,41.22101439379456,13.221072807093966,13.220980419456502,32.78813039581073
Indian,25389,Curry Bistro,QSR,South Auckland,1.05,42.54,1741,186,7912.44,778,466,311,33096.12,19823.64,13229.94,0.237165483646095,0.359869566210546,0.31,17,5.02,1561.22,3188.44,3076.78,1842.9,3769.98,0.12,0.5,0.3,0.2,1876.5576594207078,7849.257306609198,4701.483168226075,3137.685118708818,2847.4463504669725,11910.286347652176,7133.924727514028,4761.052768791551,10259.7972,6145.328399999999,17.142150537634407,3.9547300771208227,3.9547210300429185,12.122122186495178,40.29654569260558,9.296497595488534,9.29647632826262,28.49582084272491
Indian,26119,Spice Kitchen,QSR,CBD,0.99,31.17,1643,176,5485.92,734,440,293,22878.78,13714.8,9132.81,0.273105763569474,0.43161711092107,0.28,17,5.02,1470.86,1619.87,349.52,209.52,1225.85,0.12,0.5,0.3,0.2,1498.2363704810489,6248.32668143801,3745.590926202622,2494.2230485849277,2367.8169411441163,9874.872924998757,5919.5423528602905,3941.877066791057,6406.0584,3840.1440000000002,9.203806818181818,0.4761852861035422,0.4761818181818182,4.183788395904436,29.52777291684895,1.5277038373549638,1.527692711523318,13.422484427027387
Indian,25860,Spice Kitchen,Ghost Kitchen,West Auckland,1.04,42.47,1443,81,3440.07,681,409,272,28922.07,17370.23,11551.84,0.278154794010334,0.256144532747567,0.32,5,1.48,402.56,1602.04,4213.97,2530.85,4977.14,0.06,0.5,0.3,0.2,956.8719622311297,8044.81242320246,4831.612747562123,3213.199675640337,881.1551227689229,7408.230106242425,4449.28944706777,2958.9406591746542,9255.0624,5558.4736,19.778271604938272,6.187914831130691,6.187897310513447,18.298308823529414,46.56998258756362,14.570084368096753,14.57004311399446,43.08525741353758
Indian,26116,Spice Eatery,QSR,West Auckland,1.04,44.88,1594,118,5295.84,738,443,295,33121.44,19881.84,13239.6,0.230957443099469,0.384151643840596,0.3,14,4.13,1218.35,2038.32,2811.71,1687.79,3877.45,0.08,0.5,0.3,0.2,1223.113665463892,7649.6430941724775,4591.858930512747,3057.78416365973,2034.405641516782,12723.655622367673,7637.641518575716,5086.014103791956,9936.432,5964.552,17.273898305084746,3.8099051490514904,3.8099097065462755,13.143898305084745,38.4890782198858,8.489093469366066,8.489103624211843,29.286760929333212
Indian,26161,Tandoori Corner,Cafe,North Shore,1.03,40.56,1339,154,6246.24,592,356,237,24011.52,14439.36,9612.72,0.236810072418302,0.373786477418616,0.28,16,4.72,1118.64,2432.31,2626.94,1579.72,2624.59,0.13,0.5,0.3,0.2,1479.1725467420945,5686.169790073506,3419.385887273933,2276.3889193368595,2334.7600467112557,8975.181478266646,5397.237510579267,3593.104747211478,6723.225600000001,4043.0208000000007,15.79422077922078,4.4373986486486485,4.4374157303370785,11.074219409282701,38.94038653654038,10.94033197398582,10.940374088602264,27.303302291130922
Indian,26646,Tandoori Corner,Ghost Kitchen,South Auckland,1.05,47.11,1503,98,4616.78,702,422,281,33071.22,19880.42,13237.91,0.296738956868649,0.203849173965864,0.29,11,3.25,913.25,2305.67,6925.51,4163.2,5697.92,0.07,0.5,0.3,0.2,1369.9784812920411,9813.519325173602,5899.295092910626,3928.203604521057,941.1267893821215,6741.540879043361,4052.6071950944415,2698.5370185344505,9590.6538,5765.321799999999,23.527244897959186,9.86539886039886,9.865402843601895,20.27729537366548,49.94108447879258,20.941199024408533,20.941207479520052,43.042444011177
Indian,25597,Bombay Corner,Cafe,West Auckland,1.04,41.2,585,53,2183.6,266,160,106,10959.2,6592.0,4367.2,0.215882114935666,0.360027099936269,0.31,3,0.89,94.34,926.04,1250.34,752.09,1757.75,0.1,0.5,0.3,0.2,471.40018617352024,2365.895274002951,1423.0949016559102,942.8003723470405,786.155175420837,3945.60899362156,2373.2986427798855,1572.310350841674,3397.3520000000003,2043.52,17.47245283018868,4.700526315789474,4.7005625,16.58254716981132,42.408866092690964,11.409044455799693,11.409132281553399,40.24890089760029
Indian,25057,Curry Cafe,QSR,North Shore,1.03,45.38,976,72,3267.36,452,271,181,20511.76,12297.98,8213.78,0.262995909061283,0.41001464955043,0.32,3,0.89,161.09,1068.39,143.37,85.96,2524.73,0.08,0.5,0.3,0.2,859.3023134304736,5394.5089676468615,3234.318429717477,2160.1905379293853,1339.665465355093,8410.122088062528,5042.351959878197,3367.770128184331,6563.763199999999,3935.3536,14.838750000000001,0.3171902654867257,0.3171955719557195,13.94878453038674,32.69887615689731,0.6989648864846314,0.6989765798936085,30.737735853650815
Indian,25977,Tandoori Bistro,Ghost Kitchen,CBD,0.99,33.66,1249,59,1985.94,595,357,238,20027.7,12016.62,8011.08,0.289944035583176,0.275072239502333,0.31,6,1.77,421.26,863.85,2503.14,1501.88,3063.43,0.05,0.5,0.3,0.2,575.8114580260526,5806.912161449174,3484.1472968695048,2322.7648645796694,546.2769633172633,5509.064291080875,3305.438574648525,2203.6257164323497,6208.587,3725.1522000000004,14.641525423728813,4.206957983193277,4.206946778711485,12.87155462184874,43.49829299978851,12.49838973022364,12.49835644299312,38.23991272088158
Indian,26140,Tandoori Kitchen,QSR,South Auckland,1.05,34.79,1107,118,4105.22,494,297,198,17186.26,10332.63,6888.42,0.229597175605595,0.42071566847153,0.33,5,1.48,293.04,1435.54,338.35,203.42,2115.75,0.12,0.5,0.3,0.2,942.5469172396008,3945.916755223413,2372.342664577639,1581.5617763850928,1727.1303765226946,7230.528864425517,4347.099337518985,2898.066225012657,5671.4658,3409.7679,12.165593220338982,0.684919028340081,0.6849158249158249,10.68560606060606,34.96864967041961,1.968723852659043,1.9687146447709827,30.714590573745504
Indian,25374,Tandoori Eatery,Cafe,North Shore,1.03,36.58,963,103,3767.74,430,258,172,15729.4,9437.64,6291.76,0.274692938961089,0.43515494002495,0.29,18,5.31,913.32,1093.22,2.39,1.44,912.25,0.12,0.5,0.3,0.2,1034.9715738412533,4320.755114094553,2592.4530684567317,1728.3020456378213,1639.550673729605,6844.726113628448,4106.835668177068,2737.8904454513795,4561.526,2736.9156,10.613786407766991,0.005558139534883722,0.005581395348837209,5.303779069767442,29.015271754420425,0.015194476585248008,0.015258051801085866,14.499122662021438
Indian,25961,Curry Bistro,Cafe,West Auckland,1.04,43.02,657,75,3226.5,291,175,116,12518.82,7528.5,4990.32,0.229017645195127,0.393612609920092,0.27,14,4.13,479.08,1217.58,1344.14,808.33,1404.12,0.13,0.5,0.3,0.2,738.9254322220772,2867.03067702166,1724.1593418515135,1142.871335170146,1269.991085907177,4927.565413319846,2963.3125337834126,1964.2528795364335,3380.0814,2032.6950000000002,16.234399999999997,4.619037800687286,4.619028571428571,12.104482758620689,37.736866573686655,10.73695444139304,10.736932987979014,28.136872986101093
Indian,25416,Spice Grill,QSR,West Auckland,1.04,39.34,754,86,3383.24,334,200,134,13139.56,7868.0,5271.56,0.22248506968841,0.397036981233396,0.33,5,1.48,198.32,1287.25,663.26,397.16,1807.39,0.13,0.5,0.3,0.2,752.7203871726163,2923.3559222750446,1750.5125283084099,1172.8433939666347,1343.2713963880744,5216.891237135081,3123.8869683443595,2093.004268790721,4336.0548,2596.44,14.968023255813954,1.985808383233533,1.9858000000000002,13.487985074626867,38.047847625353214,5.047809820115742,5.047788510421962,34.285676346280795
Indian,25455,Tandoori Bistro,QSR,West Auckland,1.04,33.18,1424,152,5043.36,636,382,254,21102.48,12674.76,8427.72,0.226081465501338,0.40087485301774,0.3,17,5.02,1275.08,1881.39,1541.4,925.81,1868.83,0.12,0.5,0.3,0.2,1140.210219850828,4770.879604112675,2865.528315677739,1905.3512884349361,2021.756198715549,8459.453568309798,5080.992552035131,3378.4610162746676,6330.744,3802.428,12.377565789473685,2.4235849056603773,2.423586387434555,7.3575984251968505,37.304297135243175,7.304354748825731,7.304359214691244,22.17479935261257
Indian,26036,Spice Cafe,Cafe,North Shore,1.03,41.4,911,104,4305.6,404,242,161,16725.6,10018.8,6665.4,0.262190957348794,0.352809023414738,0.32,18,5.31,854.91,1657.66,1087.16,651.22,1711.27,0.13,0.5,0.3,0.2,1128.8893859609675,4385.301076232989,2626.838763486097,1747.6076071126513,1519.0545312144961,5900.942602025541,3534.723043787577,2351.6132646685946,5352.192,3206.0159999999996,15.939038461538463,2.6909900990099014,2.69099173553719,10.629006211180124,38.500092902266815,6.499976084564979,6.499980037529446,25.673928046328804
Indian,25431,Bombay Diner,Ghost Kitchen,West Auckland,1.04,33.05,834,61,2016.05,386,232,155,12757.3,7667.6,5122.75,0.29250133621972,0.222383070236538,0.3,13,3.84,595.2,978.02,2361.58,1419.39,1889.93,0.08,0.5,0.3,0.2,589.6973188857665,3731.527296555834,2242.7832455983253,1498.4112201195708,448.33538875037243,2837.007541928586,1705.1444293456789,1139.212873054225,3827.1899999999996,2300.28,16.03311475409836,6.118082901554404,6.118060344827587,12.193096774193549,48.51169365839141,18.511597281556444,18.51152903124837,36.892879800888196
Indian,26251,Spice Diner,Full-service,South Auckland,1.05,34.09,1788,368,12545.12,710,426,284,24203.9,14522.34,9681.56,0.372125448763836,0.452208258886822,0.27,13,3.84,1090.56,2203.75,-2283.24,-1369.95,610.16,0.26,0.5,0.3,0.2,4668.358409796175,9006.88714933501,5404.132289601006,3602.754859734004,5673.006872726249,10945.203477270752,6567.12208636245,4378.0813909083,6535.053000000001,3921.0318,5.9884510869565215,-3.2158309859154928,-3.215845070422535,2.148450704225352,17.566591630849285,-9.433355781506284,-9.433397097162027,6.302290126797748
Indian,25974,Tandoori Kitchen,QSR,North Shore,1.03,45.46,1080,132,6000.72,474,284,190,21548.04,12910.64,8637.4,0.210165155064315,0.434525086730719,0.29,5,1.48,281.2,2132.11,1407.3,843.19,2787.75,0.14,0.5,0.3,0.2,1261.1422492975364,4528.647167932062,2713.3666575795473,1815.2805103525143,2607.46337844676,9363.163949877002,5609.996965749089,3753.166984127912,6248.9316,3744.0855999999994,16.152348484848485,2.9689873417721517,2.9689788732394367,14.672368421052632,35.53090295831167,6.53098843328674,6.530969804750192,32.27533748581749
Indian,25486,Curry Grill,QSR,West Auckland,1.04,45.23,1420,152,6874.96,634,380,254,28675.82,17187.4,11488.42,0.252873638998717,0.420534422132187,0.32,10,2.95,749.3,2245.31,189.03,113.3,3002.73,0.12,0.5,0.3,0.2,1738.4961531706194,7251.358954672189,4346.2403829265495,2905.1185717456406,2891.1573307819003,12059.16939286661,7227.8933269547515,4831.276065911859,9176.2624,5499.968000000001,14.771776315789474,0.29815457413249213,0.2981578947368421,11.821771653543307,32.659244562877454,0.65919649377071,0.6592038353677694,26.137014489372778
Indian,25852,Curry Cafe,Full-service,South Auckland,1.05,40.32,1560,360,14515.2,600,360,240,24192.0,14515.2,9676.8,0.397848917241208,0.4589376316173,0.29,5,1.48,355.2,2078.77,-3551.06,-2130.64,1030.65,0.3,0.5,0.3,0.2,5774.856603539583,9624.761005899305,5774.856603539583,3849.9044023597216,6661.571510451433,11102.619184085721,6661.571510451433,4441.047673634288,7015.679999999999,4209.408,5.774361111111111,-5.918433333333334,-5.918444444444444,4.2943750000000005,14.321332120811286,-14.678654100529101,-14.678681657848323,10.650731646825399
Indian,26458,Bombay Diner,Full-service,South Auckland,1.05,41.09,1507,261,10724.49,623,374,249,25599.07,15367.66,10231.41,0.362092504499014,0.502583476807922,0.29,11,3.25,809.25,1451.28,-3959.56,-2377.01,575.31,0.21,0.5,0.3,0.2,3883.2574435746305,9269.231369145573,5564.514497689317,3704.7168714562567,5389.951471191792,12865.669603649372,7723.531993202031,5142.137610447341,7423.730299999999,4456.6214,5.560459770114942,-6.355634028892456,-6.355641711229947,2.310481927710843,13.532391750097208,-15.467593158657717,-15.467611855025426,5.622978651036367
Indian,26231,Tandoori Corner,QSR,South Auckland,1.05,36.25,865,85,3081.25,390,234,156,14137.5,8482.5,5655.0,0.258963299226016,0.431064433790743,0.27,17,5.02,783.12,955.1,565.11,339.06,969.77,0.11,0.5,0.3,0.2,797.9306657401619,3661.0936428078016,2196.656185684681,1464.4374571231206,1328.2172866177268,6094.173432716629,3656.5040596299773,2437.669373086652,3817.1250000000005,2290.275,11.236470588235294,1.449,1.448974358974359,6.2164743589743585,30.997160243407706,3.9972413793103447,3.9971706454465075,17.148894783377543
Indian,25264,Tandoori Tavern,Ghost Kitchen,South Auckland,1.05,43.02,1479,109,4689.18,685,411,274,29468.7,17681.22,11787.48,0.257761831057724,0.29276021461701,0.3,13,3.84,1052.16,2107.68,4404.92,2642.95,4246.05,0.08,0.5,0.3,0.2,1208.6916229592582,7595.906070890751,4557.543642534451,3038.3624283563004,1372.8053431777912,8627.262936484283,5176.35776189057,3450.905174593713,8840.61,5304.366,19.336513761467888,6.430540145985401,6.430535279805352,15.49653284671533,44.94773073330517,14.947792064122273,14.947780752685617,36.02169420435921
Indian,25910,Spice Corner,QSR,North Shore,1.03,44.07,1006,99,4362.93,454,272,181,20007.78,11987.04,7976.67,0.212639727257192,0.449994135648012,0.29,17,5.02,908.62,1471.9,947.69,567.78,1782.44,0.11,0.5,0.3,0.2,927.7322452422208,4254.448882221901,2548.920916221051,1696.1569332206257,1963.292914242781,9003.383667335582,5394.097703778146,3589.454721999428,5802.256199999999,3476.2416,14.867676767676768,2.0874229074889867,2.0874264705882353,9.847734806629834,33.73650276305143,4.7366074596981775,4.736615544788371,22.34566554715188
Indian,25146,Curry Kitchen,QSR,West Auckland,1.04,46.05,985,81,3730.05,452,271,181,20814.6,12479.55,8335.05,0.238531701173633,0.368960553244688,0.32,16,4.72,854.32,1464.07,1509.22,904.86,2417.25,0.09,0.5,0.3,0.2,889.7351719627098,4964.941947248702,2976.7682913814115,1988.1736558672897,1376.2413116303485,7679.766331566882,4604.461672244746,3075.3046593221366,6660.672,3993.4559999999997,18.07493827160494,3.3389823008849557,3.338966789667897,13.354972375690608,39.25068028578705,7.2507758976872,7.250742214262535,29.001025788687535
Indian,25388,Royal Bistro,QSR,North Shore,1.03,37.15,1762,229,8507.35,766,460,307,28456.9,17089.0,11405.05,0.20867035323754,0.420481793489307,0.33,9,2.66,816.62,3154.93,1162.4,698.05,3412.92,0.15,0.5,0.3,0.2,1775.2317296153858,5938.111375045352,3565.967666476321,2379.8958121918054,3577.185785841256,11965.608349145861,7185.613368938767,4795.61587883522,9390.777,5639.37,13.776986899563319,1.5174934725848566,1.5174999999999998,11.11700325732899,37.08475612264689,4.084773815840799,4.0847913862718706,29.924638646915184
Indian,25347,Tandoori Bistro,Ghost Kitchen,North Shore,1.03,36.54,561,21,767.34,270,162,108,9865.8,5919.48,3946.32,0.271764403441921,0.336931061150972,0.32,8,2.36,254.88,300.26,703.48,422.09,1289.33,0.04,0.5,0.3,0.2,208.53569733712365,2681.173251477304,1608.7039508863822,1072.4693005909216,258.54068046358685,3324.0944631032594,1994.4566778619555,1329.6377852413038,3157.056,1894.2335999999998,14.298095238095238,2.6054814814814815,2.6054938271604935,11.93824074074074,39.12998149451351,7.130491191793875,7.130524978545413,32.671704271321126
Indian,25159,Tandoori Eatery,Cafe,CBD,0.99,42.96,552,54,2319.84,249,149,100,10697.04,6401.04,4296.0,0.246224297955632,0.442269844585098,0.31,8,2.36,236.0,722.64,16.11,9.64,1102.23,0.11,0.5,0.3,0.2,571.2009753693934,2633.871164203314,1576.0915801859187,1057.779584017395,1025.9952762622938,4730.978218320577,2830.9869659829956,1899.991252337581,3316.0824000000002,1984.3224,13.382222222222222,0.06469879518072288,0.06469798657718122,11.0223,31.150424167183942,0.1506024096385542,0.15060052741429517,25.657122905027936
Indian,26483,Royal Tavern,Full-service,South Auckland,1.05,37.52,672,166,6228.32,253,152,101,9492.56,5703.04,3789.52,0.387401169852819,0.490091067412868,0.32,13,3.84,387.84,763.02,-1874.71,-1126.31,76.41,0.33,0.5,0.3,0.2,2412.8584542177095,3677.4288488980756,2209.364367717421,1468.0644811806549,3052.443996988914,4652.218862880694,2795.0089610982827,1857.2099017824116,3037.6192,1824.9728,4.596506024096385,-7.409920948616601,-7.409934210526315,0.7565346534653465,12.25081562925476,-19.74925625963913,-19.749291605880373,2.0163503557178744
Indian,25013,Tandoori House,Full-service,West Auckland,1.04,36.75,1668,404,14847.0,632,379,253,23226.0,13928.25,9297.75,0.399492640071549,0.450115238502622,0.32,7,2.07,523.71,2232.87,-3939.31,-2362.34,874.6,0.32,0.5,0.3,0.2,5931.267227142288,9278.616058301797,5564.233364076553,3714.382694225245,6682.860946048429,10454.376529461899,6269.317570674145,4185.058958787753,7432.32,4457.04,5.526905940594059,-6.233085443037974,-6.233087071240106,3.456916996047431,15.03919983835118,-16.96077671574959,-16.96078114623158,9.40657685999301
Indian,26065,Bombay Grill,QSR,West Auckland,1.04,36.79,1003,123,4525.17,440,264,176,16187.6,9712.56,6475.04,0.253785154148936,0.41087179039605,0.3,5,1.48,260.48,1517.48,572.12,343.27,1910.88,0.14,0.5,0.3,0.2,1148.4209660001407,4108.172561301316,2464.9035367807896,1643.2690245205265,1859.2646997464935,6651.028194215099,3990.616916529059,2660.4112776860393,4856.28,2913.7679999999996,12.337235772357724,1.3002727272727272,1.3002651515151515,10.857272727272727,33.53420976449504,3.5343102127554427,3.5342896208620593,29.511477921371913
Indian,25783,Royal Bistro,QSR,CBD,0.99,36.55,524,38,1388.9,243,146,97,8881.65,5336.3,3545.35,0.267490530926734,0.394776618271135,0.29,5,1.48,143.56,469.08,423.95,254.72,1053.82,0.08,0.5,0.3,0.2,371.5175984041409,2375.757274005427,1427.4097201843308,948.3475538210964,548.3052451167795,3506.2677516678264,2106.646468080258,1399.6212835875685,2575.6784999999995,1547.527,12.34421052631579,1.744650205761317,1.7446575342465753,10.864123711340206,33.7734898120815,4.773324776364752,4.773344826940015,29.72400468218935
Indian,25379,Bombay Tavern,QSR,North Shore,1.03,37.65,921,83,3124.95,419,251,168,15775.35,9450.15,6325.2,0.253263624273241,0.431794243329205,0.33,9,2.66,446.88,984.18,-237.54,-142.3,1545.19,0.1,0.5,0.3,0.2,791.4361626726644,3995.3223151788725,2393.3792389257683,1601.943076253104,1349.3354206915992,6811.705316503375,4080.5203685974866,2731.1849479058874,5205.865500000001,3118.5495,11.857590361445782,-0.5669212410501193,-0.5669322709163347,9.197559523809524,31.494263908222532,-1.5057669084996528,-1.5057962042930537,24.429108960981473
Indian,25785,Royal Kitchen,Full-service,CBD,0.99,34.27,1908,484,16586.68,712,427,285,24400.24,14633.29,9766.95,0.361694360815454,0.468996232375503,0.28,14,4.13,1177.05,2808.28,-2700.88,-1619.77,476.59,0.34,0.5,0.3,0.2,5999.308620650474,8825.429210543673,5292.778473177174,3532.6507373664986,7779.090427618108,11443.620629058043,6862.957877258124,4580.6627517999195,6832.067200000001,4097.3212,5.802231404958678,-3.793370786516854,-3.7933723653395783,1.6722456140350876,16.930934942978343,-11.069071451756212,-11.069076058767372,4.879619533221732
Indian,25178,Spice Kitchen,Cafe,North Shore,1.03,45.43,756,92,4179.56,332,199,133,15082.76,9040.57,6042.19,0.229571695514023,0.423812526045367,0.3,7,2.07,275.31,1448.7,703.09,421.43,1819.01,0.14,0.5,0.3,0.2,959.5086757025902,3462.574786231086,2075.458983313211,1387.1158029178746,1771.3498813581743,6392.26261533602,3831.5068085899634,2560.755806746056,4524.8279999999995,2712.171,15.746739130434783,2.1177409638554217,2.1177386934673366,13.676766917293232,34.66154332034951,4.661547356054197,4.661542358501731,30.105143995802848
Indian,25046,Tandoori Tavern,QSR,North Shore,1.03,36.57,692,57,2084.49,318,190,127,11629.26,6948.3,4644.39,0.277510587982833,0.448834162484854,0.27,17,5.02,637.54,570.43,42.51,25.4,633.42,0.09,0.5,0.3,0.2,578.4680455443355,3227.242780405241,1928.2268184811187,1288.86739972159,935.5903233580533,5219.6091724186135,3118.6344111935114,2084.5608959030315,3139.9002,1876.0410000000002,10.007543859649122,0.13367924528301886,0.1336842105263158,4.98755905511811,27.365446703989942,0.3655434653623704,0.3655570427298764,13.638389540930024
Indian,25734,Spice Cafe,Ghost Kitchen,South Auckland,1.05,31.63,801,30,948.9,386,231,154,12209.18,7306.53,4871.02,0.287518795242067,0.338755868177395,0.31,15,4.43,682.22,354.63,778.03,465.61,1138.2,0.04,0.5,0.3,0.2,272.8265848051974,3510.36872449354,2100.76470300002,1400.5098020000135,321.4454433135301,4135.931370634087,2475.1299135141817,1650.0866090094548,3784.8458,2265.0243,11.821,2.015621761658031,2.015627705627706,7.3909090909090915,37.37274739171673,6.372500036857512,6.372518829047441,23.366769177708157
Indian,25737,Bombay Bistro,Full-service,North Shore,1.03,42.51,855,207,8799.57,324,194,130,13773.24,8246.94,5526.3,0.350742394442204,0.507174635794945,0.27,16,4.72,613.6,1250.27,-1761.83,-1054.92,171.59,0.32,0.5,0.3,0.2,3086.382251861785,4830.859176827142,2892.55148242119,1938.3076944059521,4462.918709902125,6985.437980716369,4182.638790922764,2802.799189793605,3718.7748,2226.6738000000005,6.039951690821256,-5.437746913580247,-5.437731958762887,1.319923076923077,14.208307905954495,-12.791688811056803,-12.791653631528785,3.1049707761069794
Indian,26627,Bombay Diner,Cafe,West Auckland,1.04,38.67,1605,197,7617.99,704,422,282,27223.68,16318.74,10904.94,0.240174184851348,0.444467673124745,0.29,9,2.66,750.12,2402.4,690.34,413.81,2688.84,0.14,0.5,0.3,0.2,1829.6445384557205,6538.425152653946,3919.3400773010867,2619.085075352859,3385.950289187576,12100.045703492659,7253.152396127701,4846.893307364957,7894.8672,4732.4346,12.194923857868021,0.9805965909090909,0.9805924170616114,9.534893617021277,31.535877574005745,2.5358070620871245,2.5357962685844617,24.657082019708497
